url,text
https://www.tiktok.com/@dreroq/video/7321473491792973098,"Oh my god, those colors were amazing! Did you see that bright red coral? I did! You could really tell there's still plenty of zooxanthellae on that reef! What? It's algae that lives in the coral and gives them those bright colors. Actually, no. When coral gets stressed from climate change, like warming oceans or pollution, they boot out the algae to protect themselves and then lose their color. That's happening all over the world. So stressed out coral with love bleached kind of like coral skeletons. So they die? Not always but without algae they get weaker and more prone to disease and if they can't recover then they die. This is the most depressing snorkel ever. Don't forget living reefs are also really important ecosystems. They house like a quarter of ocean species, they protect coastlines, but they're dying from hot polluted oceans and also from ocean acidification. I can't. Okay, what's that? When oceans work overtime to absorb our extra carbon dioxide, they become more acidic, and that makes it harder for coral to build and keep their skeletons. So, besides trying to keep the planet from warming, what can people do to, you know, lower coral stress levels? Avoid using chemicals like lawn fertilizers and pesticides that run off into storm drain. Oh, I don't use those. Beach cleanups. Oh, and we didn't even talk about how industrial overfishing kills coral reefs. So looking for sustainably fished seafood, if that's an option. But coral can recover. I want to go look at those colors again."
https://www.tiktok.com/@drilledmedia/video/7389711096304717102,"Okay, I'm just making my way through chapter 13 of the Project 2025 book, which is the plan for the Environmental Protection Agency. And honestly, I've gotten to page two and I have so many thoughts, so this is probably gonna take a while. First, a key thing to point out. The author of this chapter, oh my god, Mandy. I have so many thoughts. So Mandy started out as the young Senator Einhofe aide who brought him a snowball on the floor of the Senate for him to make the point that because it still snows sometimes, climate change can't possibly be happening. She went on from there to work for a group called the CO2 Coalition, which has promoted amongst various other theories, the idea that more CO2 is actually a good thing for the atmosphere because it will encourage more plants to grow. That's technically true in some parts of the world, but it will also destroy crops and lots of other parts of the world. And they don't like to talk about that part. She was also chief of staff for the Trump EPA. So I imagine that's why she's been tasked with writing this chapter. She's testified at a bunch of different hearings. Like she's been the Republican witness for a lot of the climate disinformation hearings. They often ask her to do that kind of stuff. Today, she runs something called like the Center for Energy or like Center for Energy and Environment or something like that for a group called the Independent Women's Forum. That's another one of these groups similar to Heritage where they get funding from the whole universe. Searle is very involved with them. Bradley Foundation funds them, Donors Trust, Cokes, they all fund the International Women's Foundation and the whole point of that thing is basically like organizational version of Phyllis Schlafly. So like they need women promoting conservative ideas too so that they don't seem sexist or misogynistic. A key thing to know also about Mandy is that she has absolutely no background in environmental science of any kind. I think she was like a poli-sci major who then went on to get a law degree. from the University of Mississippi, Missouri, one of those states, and doesn't know anything about environmental science or climate science or any of those things. She is a lawyer and a political operator, not someone that should be in charge of how we deal with environmental regulation, probably. Okay, second thing that caught my attention is this reference to true transparency. Um, if you have not been a longtime EPA watcher, you might not know that that reference is a very specific policy that the, uh, the right tried to get passed during the Trump administration and just failed kind of by the skin of its teeth, barely failed to make it. But they've said that they would reintroduce it in a new Trump administration. This is a policy that was crafted by long time climate denier Steve Malloy. He worked as a tobacco lobbyist for a long time and then started working for Peabody Coal and lots of other coal companies and has been Anti-climate Secret Science Proposal All of the demographic information, all of this stuff. And there was some talk about some of that being anonymized, but there are a lot of issues there around how researchers would be able to do that without running afoul of HIPAA laws. So if you're doing tests on Air pollution impacts on human health. You need to do some amount of human health studies, ideally with real people. And a lot of that is done via longitudinal studies. So they'll go to a certain group of people over several years and they'll measure exposure and then health impacts and all that kind of thing. Malloy has been a huge critic of that research in particular for a long time, the air pollution research, because who did he work for? Tobacco and coal. What did tobacco and coal hate? Air pollution regulations. So he's been like the guy fighting to roll back air pollution regulations. And a big part of how he has tried to do that is to use this one woman's case in particular Who was part of a study who tragically ended up dying and it may well have been that the researchers were responsible for that or there was some problem in how the research was conducted and I completely think we should address those kinds of things. However, I don't think that he's really Using that example in good faith. He's on the payroll of various industries that have a huge interest in rolling back air pollution regulations, which would be a big problem because air pollution still kills millions of people. I've interviewed Malloy in the past and he has said things to the effect of like, our air is already clean enough. We don't need any more. Air pollution regulations. He has said to me on more than one occasion on the record that his goal and the goal of his colleagues is actually to get rid of the EPA, which was pretty clear with the Trump transition team the first time around. Anyway, the idea of the secret science proposal is that, you know, everything needs to be out in the open. And then if you cannot meet that threshold, which a lot of the researchers who are using human subjects wouldn't be able to be because they would be legally bound to not disclose certain things, then your research is considered like less valuable. So they would wait different studies according to whether they could meet certain criteria and then the agency should be like not basing regulations on the lower weighted studies. So, does that serve public health or the environment? No, it serves corporations. Again, that is the entire goal of all of this stuff. It's like, what can best protect corporations from regulation? Their definition of freedom, if you actually read the policy proposals, Expanded corporate rights, expanded corporate freedom at the expense of individual freedom and the protection of the public. Then we got to this overview section where she's talking about how problematic it is that the Biden administration has, quote, reinstituted unachievable standards designed to aid in the quote-unquote transition away from politically disfavored industries and technologies and toward the Biden administration's preferred alternatives. I have a lot to say about this, starting with, I wish, I wish the Biden administration was actually using the EPA to support an actual transition away from fossil fuels. What is happening in lieu of that is a whole lot of support for quote unquote solutions that the industry has proposed and that actually keep it afloat for a lot longer, carbon capture being chief among them. The entire carbon capture industry has been created by federal subsidy as a way to keep the oil and gas industry afloat, paid for by taxpayers. That is like the upshot of that entire effort. It's honestly like so mind blowing to me that we have an entire new tax credit worth tens of billions of dollars for this industry, no measurable benefit to the public, no auditable impact on climate emissions, nothing. It's just a giveaway of money. And yet, because they use the industry's wording on it as a climate solution, it's also fodder for the right to argue against environmental regulation."
https://www.tiktok.com/@drrhondamj/video/7390591159338388766,"Hello, I'm Dr. Rhonda Johnson. Today is Thursday, July 11, 2025. Today, I'm discussing Project 2025 and the proposals on climate change. Now, the World Health Organization knows that climate change is directly contributing to humanitarian crises, from heat waves to wildfires to storms, hurricanes, floods. And they are increasing in scale, frequency, and intensity. Their research shows that 3.6 billion people already live in areas highly susceptible to climate change, and between 2030, which is five years from now, and 2050, climate change is expected to cause approximately 250,000 additional deaths per year. So, folks, by now, if you live in the United States, you've probably heard of Project 2025. It's the ultraconservative agenda that if a Republican nominee wins the 2024 presidential election, this will go into effect. Now, yesterday, I shared some of Project 2025 proposals to reform the federal health care agenda. Today I'm discussing climate change because climate change directly affects our health. So Project 2025 proposes comprehensive rollbacks of climate change policies and programs Enacted under President Biden's administration, key elements of this plan include prioritizing fossil fuel production and minimizing the regulatory power of federal agencies like the EPA, the Environmental Protection Agency. Now, here are some verbatim quotes from the document. On page 378, it says, in the focus, on climate change and green subsidies. Page 386. Eliminate the Clean Energy Corps by revoking funding and eliminating all positions and personnel hired under the program. Page 408. Should not use environmental issues like climate change as a reason to stop liquid natural gas projects. Page 508. repeal climate change initiatives and spending in the Department of Housing and Urban Development budgets requests. Page 709, the next administration should eliminate the Climate Hub Office and withdraw from climate change agreements that are inimical to the prosperity of the United States and withdraw the U.S. from the United Nations Framework Convention Climate Change and the Paris Agreement. Now, those were the verbatims. Now, to summarize other key climate-related proposals in Project 2025. They involve increasing fossil fuel production. They want to expand oil and gas leasing on public lands and waters, including high-profile projects like the Willow Oil Drilling Project in Alaska. They also seek to expedite federal drilling permits and fracked gas pipeline approvals. They recommend eliminating various clean energy programs and offices within the Department of Energy, such as the Office of Clean Energy and the Office of Energy Efficiency and Renewable Energy. Project 2025 targets the repeal of the Inflation Reduction Act and the Infrastructure Investment and Jobs Act, which provides significant funding for clean energy initiatives. Project 2025 wants to downsize the EPA. Freezing Existing Regulations and Cutting the Agency's Funding. Now, there's a lot more in that document, which basically shuts down federal current and future climate change action efforts. And I hope you'll read this document. Now, yesterday I talked about Project 2025 and healthcare. You know, our health is deeply intertwined With climate change. So I hope that you will share this document, share this video and share the videos that I did yesterday. And please comment if you have any concerns. That's my message today. As always, take care and be well."
https://www.tiktok.com/@druid_art/video/7356977147396771118,"Now the entire volume of the world's ocean is permeated with nanoplastic, which reduces the thermal conductivity. Since 1950, all the plastic we produced on Earth has ultimately ended up in the ocean, where there is now between 75 to 200 million tons of it. The area of plastic islands on the ocean surface is equal to the territory of the United States and Australia, but this is only 1% of the plastic. Meanwhile, 99% of the plastic in the form of nanoplastic is practically in every molecule of ocean water throughout its entire depth, significantly disrupting the ocean's thermal conductivity. Evidence of the irreversibility of the ocean's demise is the final death of coral reefs. vast underwater organisms that existed for hundreds of thousands of years. Today, the ocean is warming at an unprecedented rate. Shocking scientific data on ocean temperatures in 2023 and 2024 have exceeded all existing predictive models, except for ours. And there are no indications whatsoever that this process will reverse itself. Thus, due to anthropogenic influence, the ocean no longer performs its thermal conductivity function, and heat remains trapped in its depths, increasing magma activity across the entire planet. These devastating conditions create the prerequisites for a global, planet-wide catastrophe. which the Earth has not yet witnessed, but of which we, modern humanity, are likely to become witnesses to. The urgency of altering policies and rhetoric on climate and geodynamic changes on Earth is paramount, as the threatening processes are accelerating at a swift pace. Compare the condition of the ocean a decade ago, two years ago, a year ago, and now, in 2024, and contemplate how much time remains for humankind. We squander debating the cause of climate change. Rather than disputing the matter, we ought to be collaborating and seek a resolution. In the end, the responsibility rests solely with humans."
https://www.tiktok.com/@dunkinofficial/video/7434213564463779115,"Yo, it is legitimately almost 80 degrees here in New York. And it's only gonna keep getting hotter because you know what just happened. But I'm like astounded. It's November. It's almost like mid-November. Okay, well. But still, it's November. And it's 80 degrees. What is happening?"
https://www.tiktok.com/@ecosnapfacts/video/7449742681493884190,"Single-use items are everywhere, but they're costly for the planet. Plastic utensils can take 500 years to decompose. Most paper coffee cups aren't recyclable, and 16 billion are tossed annually. The fix? Switch to reusables, stainless steel straws, bamboo cutlery, or your own coffee cup. Simple swaps. Big impact."
https://www.tiktok.com/@endviolence_govegan/video/7388881673842150698,"Between 18% and 51% of all greenhouse gas emissions are directly attributable to livestock respiration, methane, production of animal products, and other relatable sources. This compared to 13% from every form of transportation on the planet combined. Animal agribusiness also both uses and pollutes almost half of the Earth's available land, and is responsible for over 90% of Amazon rainforest losses. Further, it is the greatest contributor to wildlife habitat destruction, and it is easily the leading cause of species extinction and ocean dead zones. Finally, while fracking consumes as much as 140 billion gallons of fresh water annually in the United States, The farming of animals uses at least 34 trillion gallons of fresh water annually. The majority of the environmental problems we face today are being directly caused by animal agribusiness. And the most effective solution to these problems is the adoption of a vegan lifestyle and a plant-based diet. One year of veganism saves around 725,000 gallons of fresh water Which would take you 66 years to use in the shower. By choosing a vegan lifestyle and plant based diet, you automatically reduce your carbon dioxide output by 50% and use 91% less oil, 92% less water, and 89% less land. Each day, an individual vegan saves over a 1000 gallons of fresh water, 45 pounds of grain, 30 square feet of forests, 20 pounds of CO2, and the life of at least one animal. So if you want to do your part for the Earth, the only reasonable and responsible course of action is to adopt a vegan lifestyle and a plant-based diet."
https://www.tiktok.com/@environmentalish/video/7350406866578459947,"Hi! I am getting ready for my favorite week at school, Climate Week! So that involves talking about pollution, air and water pollution, greenhouse gas emissions, carbon footprints, and the climate crisis. And so when we talk about our carbon footprints in class, one of my favorite things to do is bring in these props that I made a year ago and Talk to my students about how we can decrease our carbon footprints as individuals, right? Because there's so many little simple things that we can do and so I have these props to kind of demonstrate how every single thing that we do has a footprint on the planet. And I wanted to show them to you. So these are Ziploc bags full of charcoal briquettes. So, not specifically coal, but it does the job to illustrate. And I have them all labeled for my own sanity. So I have however many pounds of CO2 emissions, and then in relation to that, how many pounds of coal you'd have to burn for those emissions. So I have some things, like this is a 10 minute hot shower. worth of coal this is one ready-made breakfast sandwich so like a frozen breakfast sandwich would count and i added this up for a meat cheese and egg so if you took one of those ingredients out if you're an egg and cheese kind of a person it would be less so this is for all three it's also the same as driving a car for 12 miles so i typically pair that one with this one which is about 12 miles of driving. So it's the same amount, 720 and a half grams. And so I like to put these two together because I'll say, this is a Chick-fil-A breakfast sandwich, right? Those are your carbon emissions from a Chick-fil-A breakfast sandwich. And then this is DoorDash delivering it to you if they have to drive six miles each way. So if you order your Chick-fil-A sandwich and have it delivered to you, this is the carbon footprint of that. Kind of fun. I've also got a latte with dairy. That one's a little smaller, but it still illustrates like one drink is that much. Still, you know, adds up if it's something you do every day. We've got a load of laundry. This is a big one on hot plus running the dryer. So that's like least sustainable laundry practices. So we talk about like using cold water, re-wearing your clothes so you don't have to do as much laundry, hang drying if you can even if that just means on a little drying rack, even if that means hang drying some of your clothes and not all of them. And this last one is one t-shirt. Now this is just to make a t-shirt and it's both of these bags full combined. So then we talk about the whole buying something new versus thrifting something versus like Imagine this being a t-shirt you buy for one party or one Halloween costume that you'll never wear again versus thrifting something you might need for a Halloween costume or coming up with something to be out of clothes you already own, stuff like that. So the whole purpose of this is just to kind of illustrate to college students that Every single person has the ability to make a difference. And we talk about what the world would look like if we lowered our carbon footprint by 1% or by 5%. And how much you'd have to do to do that. Like, how many less tanks of gas would you have to buy in a year to lower your carbon footprint by 1% or by 5%. Or if you, I don't know, thrift all of your clothes and that kind of offsets a little bit. Or some, if you thrift 40% of your clothes, what does that look like? And so just kind of getting them into the mindset of thinking about the world in a little bit of a different way. And I have fun with it. These went over really well last year. They were a really good conversation starter. And so we then started looking up the emissions of other things. They were interested in learning about like, oh, well, if that's a breakfast sandwich, then what's the carbon emissions of like a cheeseburger or whatever? And we just kind of went crazy and had a really, really good discussion. So I like to think that it'll be a little inspiring and not too scary. I always end every class though with some positive climate news so that we are not all negative. We gotta put a little bit of a positive spin on everything. I want to instill hope and inspiration, not dread. So we'll see how it goes this week."
https://www.tiktok.com/@evanthesolarguy/video/7326022209862913322,"Is climate change real? If you just answered yes, then why doesn't your home have solar yet? If you care at all about the environment, you need to look into reducing your carbon footprint. One way to do that is with solar. Another way that's a lot less common is with a wind turbine. Obviously, you're not going to fit one in your backyard, but I mean, if you could, your neighbors probably wouldn't like it too much. When it comes to solar, you don't have to deal with the utility company's stupid laws and regulations. Put the solar up there, some nice black on black glass. It'll save you money every single month and help the environment reduce your carbon footprint, stop your reliance on fossil fuels, and save you money in the process."
https://www.tiktok.com/@firefee4707/video/7437285173215071534,"Listen y'all they say a tropical storm Sarah out there baby we don't got time girl I don't care what you do out there in that ocean don't you turn into no hurricane we ain't got time and then they were saying that it formed out of the same part of the ocean that all these other storms come out of now see from what I understand from about hurricanes is that something about the heat the water hot something like that listen go on out there and get a couple of planes and drop some ice out there drop a bunch of ice out there And another thing, baby. They say they're not praying for my state no more when it comes to hurricanes. After the election, my state didn't make the prayer list. Listen."
https://www.tiktok.com/@flavorfae/video/7337166039651798315,"Hey, did you notice that winter didn't really happen this year? There's even a new term for it called Lost Wi- Y'all, if this is not a sign to live your life, I'm here to tell you all, live your life to the fullest. Because you see the way natural disasters are becoming the new normal? You see what's going on? See that we in World War 3? Are you telling me you want to work a 9 to 5? Go outside and shake some ass!"
https://www.tiktok.com/@funfactpodcasts/video/7384882957464571182,"Everybody, the Earth's going to be here, no matter what we do. What we want to do is preserve the Earth for us, for humans. And the other strange thing, these people have so much trouble understanding. It's not that the Earth used to have more carbon dioxide in the atmosphere in the ancient dinosaur days. It's the speed at which we're adding carbon dioxide. This is not rocket surgery, people. Look at the graph. have gone from 280 parts per million to over 400 parts per million in just two centuries, rather than two millennia or ten millennia. We're doing it in ten years, for crying out loud. Let's go, people! Let's get to work! So to make it about me, my experience in seeing these people who are camping out, who feel this is such a dire situation, that they want to go and lock themselves to a pipeline. What do you say to people like that? Do you see that as effective protest? Is that an inspiring move or is that wasted energy? Well, does it prevent the pipeline? No. I think it creates noise. I think it delays potentially the inevitable. Yes. So maybe that's good. So there is potential energy in there. But the most effective thing would just be to have the climate change deniers Age out, as the saying goes. Very few climate change deniers are young. Not the cool thing. Well, you guys grew up with facts. When the old people are no longer voting or no longer running the government, everything's going to change. But will it happen fast enough to preserve quality of life for billions of people? We'll see. So in the end, pray for death. There's a lot of evidence to suggest that you're going to die, Jordan. I don't want to shock you. Please don't share any of that with me."
https://www.tiktok.com/@futurefics/video/7426809816586226986,"What would happen if we could reverse climate change? First, global temperatures would stabilize, leading to healthier ecosystems. Rewilding efforts could restore biodiversity, allowing endangered species to thrive. Ocean acidity would decrease, supporting coral reefs and marine life. Weather patterns might normalize, reducing extreme events like hurricanes and droughts. Agriculture would improve with longer growing seasons and more reliable rainfall. Economically, green jobs would surge, replacing fossil fuel industries, fostering innovation and clean technologies. Cities could transform into green spaces, enhancing quality of life. This bold scenario requires collective action, scientific innovation, and commitment to a sustainable future."
https://www.tiktok.com/@grief02/video/7380133110215609642,"For y'all that don't know, Florida has been getting poured on the past couple days. I'm talking 10, 15, 20 inches of rain even in some places like Miami. Miami's going through it. So, prayers to them. I'm gonna show y'all what it was like for me and what it's looking like now. This is the pond now. Water raised probably about a foot. There's fish there. I'll show you a picture from last month on May 13th. You can see the bank. Here's today on June 13th. Not there anymore. Look how fast it's going. It's still that high. So this wasn't an ordinary storm. It was a 500 to 1,000 year event and it's you know kind of crazy almost and concerning that these are happening every other week it seems like all across the world."
https://www.tiktok.com/@growingwildminds/video/7360890372987522346,"Hey everybody this is Rag with Growing Wild Minds and I went out to the beautiful Lake Michigan for this Earth Day. Normally I would plant a tree at like one of my relatives houses but we're running out of tree space so we're out here to pick up trash today. If you look around, there's very little of the native doom grass left. But there's tons of this barberry coming up. And the entire hillside is covered in English ivy, which is going up into the trees. Bits of trash here and there and everywhere. I was just on another video saying how much I hate balloon releases, and here's four and five. Number six. And we've got it. Lucky number seven, hidden in the bushes. Which makes it a pain for me. Birthdays are for inside. If you want streamers, if you want balloons, if you want confetti, do it in your damn house. And number eight. This one's a classic everywhere. I feel kind of bad about this one, but like... There's nobody here, there's no kids here, so this bucket is now just glitter. I don't want to be too graphic, so I'm gonna film from a distance. We have a dead seagull there and a dead Canada goose over there. It's hard to speculate what happened to those birds, you know, it could be natural causes, but just Looking around where I am now, we've got ribbon, perhaps they got choked, perhaps they got caught on it and then caught in some kind of driftwood like this and drowned. I've found birds like that while kayaking before that got caught on fishing line. There's bits of sharp plastic, lots of broken container lids, pill bottle caps, pop bottle caps, lots of things that can be harmful. I think there's a bit of straw a little further down here. There are plenty of man-made hazards that could contribute to the downfall of these birds, whether it was injuries internally or something that caused them to choke or drown. And we need to be conscious about how we are doing things outside, what we're bringing outside, and being sure to take at least everything we brought with us, or even more, leave less than what you brought with. Number nine. I kind of feel like there should be a tenth at this point, because it's just kind of an odd number of balloons, but I don't think they're all from the same birthday either. Someone's lost all of their colors. But yeah. Happy birthday, Killfish! I spoke too soon. We do have number ten. Disney. Please stop. Stop having beach birthdays. Okay guys, this is the final Earth Day haul for my little beach clean-out. We got even ten birthday balloons, lots of ribbon, the tips of cigarillos, bottle caps, straws, broken bits of plastic from like children's toys and like sand toys. a lot of stuff that could be hazardous to wildlife we actually have a couple of deceased birds over there the two lumps so if you're going to the beach please be conscious of what you bring and what you're doing um if you want a birthday party or some kind of celebration with decor and balloons and confetti and streamers like that's an indoor hobby right there like do your party inside where you can clean up your mess because right now all of this is In the beachfront, in our waterways, potentially harming our wildlife, our fish, our seabirds, putting microplastics into the water that we drink that gets put into our systems, so... I'm pretty happy. It could be way worse. Like, I should have been able to fill up a bigger trash bag if I went to a more popular beach. But, happy Earth Day, and when you go outside, be a good Earth citizen. Be a steward to nature. You know pick up more than what you've brought with because if we all pick up more than what we bring with us We can make the world a cleaner place and we can make it a beautiful place for the wildlife for our children for the future So thanks for joining me on this beach cleanup. I think I'm done"
https://www.tiktok.com/@gunsdownamerica/video/7347740217152982302,"This just in, you apparently responsible for climate change. This according to CEO of ExxonMobil and I guess climate change expert Darren Woods, who shared the discovery in a recent interview with Fortune. He revealed that the quote, dirty secret that nobody wants to talk about apparently is how much all this is going to cost and who's willing to pay for it. He also stated the people who create these emissions need to be aware and pay the price. He did not state what the price is for Exxon's 43.65 billion carbon tons of emissions generated from 1965 to 2020. But apparently it is just basic economics that makes Darren feel it's not Exxon's place to do anything about the extreme negative effects of their industry that they've known about for half a century. At a 2023 APEX CEO summit, Woods stated, when carbon reduction is economic, it will be everywhere. He continued, the constructive approach is to harness the industry's capabilities for change. Put us to work. We've got the tools, the skills, the size, and the intellectual and financial resources to bend the curve on emissions. We put that through a corporate gaslighting to English Translator, and what he reportedly meant was, we could curb emissions, we just won't. Unless you want to pay for it? Experts say Darren's deflect and blame strategy may have come from the gun industry, whose corporate responsibility-shirking tactics most notably include marketing assault weapons as a quote, modern sporting rifle, and then getting legislators to protect their profits by convincing the public that mass violence is an acceptable consequence for their product's availability. If you need help dealing with the burden of your responsibility for climate change, experts suggest moving through the five stages of grief. They warn that bargaining may be difficult as you'll have to work through what would have happened if big oil addressed the issue back in the 70s when they became aware of their impact, but depression is much easier. Just go outside and enjoy the unseasonably warm weather. And you do acceptance all the time. Industry will always be put ahead of you as long as consumers and the government view the negative impacts of products as a personal responsibility issue. Or you could join organizations like Guns Down America who are challenging that nasty status quo. Your choice."
https://www.tiktok.com/@hamadeyoulook8/video/7342318974874471722,"of all skyscrapers in New York City is causing it to sink into the earth. That's the finding from a new study that looked at satellite data for the Big Apple, which is home to eight million people and roughly 275 skyscrapers. It measured subsidence, which is the gradual settling of soil. And it turns out New York City is sinking at a rate of one to two millimeters per year under all that weight. And while that might not sound like much, it's bad news for the low-lying city, much of which is only a meter or two above sea level. And outside of stopping the construction of new skyscrapers, there is a way to avoid increased flood risk in the future. The answer is limiting sea level rise, which means reducing greenhouse gas emissions and curtailing climate change."
https://www.tiktok.com/@hillarygonzalezpoetry/video/7425013537451330847,"How do I tell her? She reaches her still chubby little fingers out towards the fluttering monarch as it alights from flower to flower. I tell my niece to be gentle, not only for the sake of the fragile little being, but because we have so few left. So how do I tell her? How do I tell her that in her lifetime, we will see the monarchs become extinct? A few years from now, when she is older, will she believe me when I tell her that when I was a child, The skies and gardens were full of monarchs every late summer and autumn. How do we tell all our children that it was our fault? Thank you for watching!"
https://www.tiktok.com/@historicallifefacts/video/7454610280652508462,"What if we could control the ocean's currents? This idea may sound like science fiction, but the implications are profound. Imagine harnessing the power of currents to influence weather patterns. By redirecting warm and cold currents, we could potentially stabilize climate extremes. Regions suffering from drought could receive more rainfall, while areas plagued by hurricanes could be shielded from their fury. Additionally, controlling currents could revolutionize global trade. Shipping routes could be optimized, drastically reducing travel time and fuel consumption leading to a more efficient economy. Energy generation could also see a transformation. Tidal and ocean current energy are underutilized resources. By enhancing these currents, we could create sustainable energy sources that power cities without harming the environment. However, the ethical implications are significant. Could this technology spark geopolitical tensions over control of oceanic regions? Would it disrupt marine ecosystems that rely on natural currents? As we explore this hypothetical scenario, it becomes clear that the ability to control ocean currents could reshape our world. But with great power comes great responsibility, and we must tread carefully in our quest for innovation."
